Timestamp,Temp_Compressor,Temp_Turbine,Pressure_Compressor,Vibration_Compressor,Speed_Turbine,Fuel_Flow,Altitude,Airspeed,Ambient_Temp,Fault_Label
2024-03-01 00:00:00,0.5166993081718787,-0.48274120243699314,1.2189232097382368,0.4394305056728753,1.1096740692352953,0.25989368819616593,-0.45709692906164673,0.9351766524024,0.5204732947416515,Normal
2024-03-01 01:00:00,-0.13737162385084906,-1.071037809925165,-0.5812294335549981,0.165393778895081,-0.34452074025749846,0.38137582282030286,1.4169600345480609,-0.8044545066356705,-0.46111899095113396,Normal
2024-03-01 02:00:00,0.6722131781569122,-0.8677993944638053,0.26890774143176127,1.5519518687795721,1.1567249563802149,0.6471807404631355,0.05306017508354428,-1.4356611045719125,-1.6065534178337144,Normal
2024-03-01 03:00:00,1.5738741843409143,-1.3510546262392482,0.14296748600174217,0.17622769916513428,0.047682824975099423,-1.703166600438118,-1.739264111892795,-0.9808337308274185,0.24741403082792313,Normal
2024-03-01 04:00:00,-0.23614388186361362,-0.9490786685759411,-1.1165198784233161,0.2510319169578171,0.12254772109113692,-0.37629382785492893,0.6815546078623882,0.3411629584692916,-1.328882809411164,Turbine Blade Damage
2024-03-01 05:00:00,-0.23612697044122805,1.45962404718234,0.9753928261413979,0.15995284204415636,2.1498930208674416,0.36972147872479144,0.03846731997669161,-1.6003223711531915,-2.0190222286097046,Normal
2024-03-01 06:00:00,1.631746447848239,-0.9646824822009894,0.5586098759587083,0.6077574670301645,-0.4832015008086692,-0.31555100346767034,-0.6427726142119543,-1.1888243786781778,0.6739814552996967,Normal
2024-03-01 07:00:00,0.7955598874378468,0.11713578129604156,-2.0568073250203547,-0.48718509277299293,1.2515745281633983,-0.3120000857192934,-1.671915120035202,1.7185017939204545,1.4940960146544418,Normal
2024-03-01 08:00:00,-0.4785405051095029,-0.5362808704797604,0.2681030754031949,-0.1987940864223873,0.493911977937123,0.3683543141680408,-1.0533425877907872,-0.4122420253820624,-0.4085241089216052,Normal
2024-03-01 09:00:00,0.5639236890624678,1.2098252909988447,-0.8106885296538363,0.8635371037470241,-0.5715839312070873,0.3916913627741282,-1.1822303485454737,-0.015401762623609124,1.2139535437755138,Normal
2024-03-01 10:00:00,-0.4723016998563322,1.3471855356658162,1.1099163432594286,0.31096078975091945,-1.3252056510701216,0.46291750089001227,0.27919375260313906,-1.7026368048716787,0.8002433526221527,Normal
2024-03-01 11:00:00,-0.47468327945920596,0.8829799452418672,-1.5012937515991307,-0.09506878705464673,-1.0388626710995112,-0.8292333629855015,0.926887699706902,0.3160600367789362,0.6640835947424683,Normal
2024-03-01 12:00:00,0.25428756894846444,0.3036885173310679,-0.38293222367975566,-1.4286862878260307,1.1535104337462134,-1.4711412777477006,-0.9289374469992964,-0.6104374325406309,-0.18126446257464363,Normal
2024-03-01 13:00:00,-1.9657585948802045,-0.254067658802559,0.3549937404031347,1.5765628217016805,1.7652187338078733,0.8090493797483814,0.6776940139170139,0.10159479849400674,-0.611976736351563,Normal
2024-03-01 14:00:00,-1.7717325178407728,-1.2516597837805814,0.03899134421146394,-0.6624180095393871,0.10053284271879587,-0.7781253908477967,1.3788175372575309,0.08743409837028439,0.33772289828292534,Normal
2024-03-01 15:00:00,-0.5741443460686292,2.0037571076515777,0.7667665526417402,1.046950276562092,0.1536681859179771,-0.8490390487274996,0.41356128818803006,1.6211385124758873,0.6446685008987645,Normal
2024-03-01 16:00:00,-1.0382348433167476,-0.8029147874016428,-1.5762900298220568,0.20560158554025906,0.7946048954387873,-0.941620175770486,0.9480274640101494,-0.8086638854252285,-1.2831452845434268,Normal
2024-03-01 17:00:00,0.3287460910090132,0.6748847289759774,1.6797552583904798,-1.317673843812152,0.08215511616364898,1.1647403412798196,-1.0343132329982228,0.24143237675988505,-0.33740459291593716,Normal
2024-03-01 18:00:00,-0.9302764692459461,1.085958486966017,0.5225237448956392,1.321742742106987,1.1221260679848362,0.20122845389882824,-1.4828528068635387,-0.4149485850898706,-0.2010916582842025,Normal
2024-03-01 19:00:00,-1.4497187317097582,-0.5906987690347654,1.3796597115917881,0.2872881851880052,0.30336237343752676,0.335131080486299,-0.47523435482964116,-0.2743898420647696,-0.29488335420017986,Sensor Malfunction
2024-03-01 20:00:00,1.5147677672246391,1.0635804594341596,0.8810569338568389,1.4078698496375337,0.1452174440227737,0.6912165016264484,0.716839422334988,-1.5478138019726986,-0.6917437882277107,Normal
2024-03-01 21:00:00,-0.2275149264752873,0.7793009656194344,-0.028742011274568904,-0.16574224853418668,-0.7005753889874007,-0.05980881400397979,0.6373664703994975,0.6515658409820392,-1.3558723459468898,Normal
2024-03-01 22:00:00,0.0746086334696471,1.7799409155693757,-1.3357340945439937,0.7533421476697839,-0.9498834075948817,1.0227878606371588,1.5705065652356769,-1.0622485986742454,-0.3171738218963726,Normal
2024-03-02 00:00:00,-0.5557011812163352,-1.3492467097111087,1.6157186161767785,-0.49524569732838225,1.2583203383503907,-1.1302743959970607,-0.3160109566390044,-0.23175078320503156,-0.48736541318423743,Normal
2024-03-02 01:00:00,0.11930779714820218,-0.5390021958893737,1.4060746000473985,-1.2964637654699487,-0.14066201528056307,-1.1868766296706343,1.0225584597061301,-0.11404346787743551,0.6459990221805414,Normal
2024-03-02 02:00:00,-1.180551557345063,0.20268389817982402,-0.6531686763704614,-0.36519739796333295,-0.3978083919613594,0.41634191490841765,-1.211808530596989,-0.4358222160893727,-1.3922238428359404,Normal
2024-03-02 04:00:00,-0.6136486461649223,-0.4226613468940747,-0.23525775032850266,-0.6034508474244198,-0.6406937760800436,-0.5012491023335771,-0.4733517583671095,-0.18155475944897914,-1.8216039099842403,Turbine Blade Damage
2024-03-02 05:00:00,-0.29541437600879084,-1.9964393788149237,-0.3122988592796728,0.9190138090388185,-0.774007380633083,-0.25483751806366456,-1.208540232918571,-1.5802697748776777,-0.07676742920785061,Normal
2024-03-02 06:00:00,-0.6147486786721944,0.4743276975675963,-0.27334315106406665,-0.8647589804108738,-0.7973993039218052,1.2848356279324553,-1.1803337325041896,-0.8987890834860346,-2.2881144169947936,Sensor Malfunction
2024-03-02 07:00:00,1.9130223230051964,2.033675675320222,0.5260100582566107,0.9411957135169723,0.34512127265660486,-0.7288937900933146,1.6694412886146746,0.9865508568563696,-0.9086518557060123,Excessive Vibration Fault
2024-03-02 08:00:00,-0.00885306163676383,0.46785740762744005,0.8830826673818557,1.3813399342575696,0.1317489019677873,0.286811379861563,0.419239424606115,1.188010316524649,-0.03202425982734842,Fuel System Anomaly
2024-03-02 09:00:00,-1.084464094184557,0.6182873993686913,1.0002539375714152,1.0742066858904236,-1.3714137689160686,-0.7199458593743628,-1.1382735965676791,0.7448946766851952,-1.449181663444359,Normal
2024-03-02 10:00:00,0.852327118654603,0.5801928014741115,0.44094071398495516,-0.3334766166119955,-1.3071198173890006,1.108247534583569,-0.8111378285581988,0.4573451685892485,-1.4426408953044336,Normal
2024-03-02 11:00:00,-1.2525018758997617,0.3980804616366125,-1.8662719473393548,-2.1802972039190838,-1.3089815680249826,0.6284961030138057,-0.4520187686137611,1.0783543333299004,0.9819017365441597,Normal
2024-03-02 12:00:00,0.22019368421180793,0.9531632899031481,-0.3672419728605626,0.6269721979125804,1.8423519814923115,-1.45176651321962,-1.5489025483075753,-1.2966607263963876,-1.6214596288350307,Excessive Vibration Fault
2024-03-02 13:00:00,-2.0135433210221456,0.3963434362380224,2.3495620466902802,-0.10646408310299771,1.5203459342824588,-0.28394048214757095,-1.366714667546439,0.08443088476231414,-0.1298843208850411,Normal
2024-03-02 14:00:00,-1.363071836895377,-0.3388093557696382,0.36751553576414425,-0.9910211683256369,-0.8556859303750342,-2.1496025200328943,0.8998291097617386,-1.3366776374969527,1.481011991240801,Normal
2024-03-02 15:00:00,0.20783043916844496,-0.840620736846888,0.36094542418652587,-0.5533721977035917,-1.9948487747922465,0.9076256324947124,0.9869735789252445,0.9622865695104378,0.13399679758321212,Normal
2024-03-02 16:00:00,0.7657207264495955,-0.272667472886186,0.3523864986968581,1.5105962581190828,0.1376212331729705,2.0844125730431498,1.6855282409604337,0.06810565127675763,0.019378401029182243,Normal
2024-03-02 17:00:00,0.18157096450882518,0.31198948175642677,0.4097912481512219,-1.1558181793008118,0.05544459680916847,-2.2536843466629204,-1.508323940195397,1.0740421522846184,-0.7305698323879146,Sensor Malfunction
